"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2019","MAHALAXMI MARKETING 2 INC","0","0","1","0","54","9417","FL","ORLANDO","32819"
"2019","ABON PHARMACEUTICALS LLC","1","0","0","0","32","0525","NJ","NORTHVALE","07647"
"2019","MERCY HEALTH PHYSICIANS NORTH LLC","1","0","3","0","62","9623","OH","TOLEDO","43608"
"2019","COSMETIC ESSENCE LLC","1","0","0","0","32","0837","NJ","HOLMDEL","07733"
"2019","WAVE SOLUTIONS INC","0","7","10","5","54","7307","IL","AURORA","60505"
"2019","GLOBAL LINK DISTRIBUTION INC","0","1","0","0","54","7664","CA","MONTCLAIR","91763"
"2019","BIOWISH TECHNOLOGIES INC","0","0","1","0","32","9097","OH","CINCINNATI","45208"
"2019","CHAFFETZ LINDSEY LLP","1","0","0","0","54","9239","NY","NEW YORK","10019"
"2019","GLODON USA SOFTWARE TECH CO INC","1","0","0","0","54","0188","CA","SUNNYVALE","94085"
"2019","GLODON USA SOFTWARE TECH CO INC","0","0","1","0","54","0188","MD","COLLEGE PARK","20740"
"2019","MOODY PLLC D/B/A MOODY GRAHAM","1","0","0","0","54","2611","DC","WASHINGTON","20002"
"2019","RETAIL PRO INTERNATIONAL LLC","1","0","0","0","51","4797","CA","FOLSOM","95630"
"2019","YINGHUA INTERNATIONAL SCHOOL","0","0","1","0","61","6290","NJ","EAST BRUNSWICK","08816"
"2019","CONSHOHOCKEN DENTAL GROUP LLC","1","0","0","0","62","7614","PA","CONSHOHOCKEN","19428"
"2019","WILLIAM MORRIS ENDEAVOR ENTERTAINM","2","0","0","0","71","8946","CA","BEVERLY HILLS","90210"
"2019","XIVIC INC","0","1","0","0","54","2009","CA","LOS ANGELES","90036"
"2019","TERANEX SYSTEMS INC","1","0","0","0","33","6687","CA","FREMONT","94538"
"2019","ZHONG LUN LAW FIRM LLP","1","0","0","0","54","1272","CA","LOS ANGELES","90010"
"2019","MP INFOTECH CORP","5","2","5","1","54","1425","NJ","PRINCETON","08540"
"2019","LIVEINTENT INC","0","0","1","0","51","3536","NY","NEW YORK","10038"
"2019","LIVEINTENT","0","0","1","0","54","3536","NY","NEW YORK","10038"
"2019","WQB ARCHITECTURE PLLC","1","0","0","0","54","4489","NY","NEW YORK","10036"
"2019","3 EDGEUSA GROUP LLC","0","4","3","2","54","4749","NJ","PISCATAWAY","08854"
"2019","567 PRINTING CORP","0","0","1","0","44","5923","NY","BROOKLYN","11206"
"2019","SPECTRUM E COMMERCE SOLUTIONS INC","0","1","0","0","51","7489","CA","IRVINE","92618"
"2019","3 KEY CONSULTING INC","2","1","3","0","54","6073","CA","SIMI VALLEY","93063"
"2019","2010 OFFICE FURNITURE INC","0","0","1","0","44","8418","CA","SOUTH EL MONTE","91733"
"2019","FRENCH MORNING LLC","0","0","1","0","54","0533","NY","NEW YORK","10011"
"2019","REARTHUSA LLC","1","0","0","0","99","1889","TX","PLANO","75074"
"2019","EMGENEX LLC","0","0","1","0","54","5483","NJ","EWING","08628"
"2019","EMGENEX LLC","2","0","0","0","54","5483","NJ","EWING TOWNSHIP","08628"
"2019","EMGENEX LLC","4","1","1","0","54","5483","NJ","TRENTON","08628"
"2019","THE LITTLE LEARNING CENTER INC","1","0","0","0","62","0237","NY","FLUSHING","11355"
"2019","STRATEGISM INC","0","0","0","1","54","6215","CA","FREMONT","94538"
"2019","XALT ENERGY MI LLC","0","0","1","0","33","7441","MI","MIDLAND","48640"
"2019","CHOICE HEALTHCARE ASSOCIATES INC","0","0","1","0","62","4227","CA","APPLE VALLEY","92307"
"2019","INTEL FEDERAL LLC","0","0","1","0","33","1828","AZ","CHANDLER","85248"
"2019","SYPRAM SOFTWARE LLC","1","0","0","0","54","0757","NJ","SOMERSET","08873"
"2019","RANDSTAD TECHNOLOGIES LLC","0","0","1","0","54","1720","MA","WOBURN","01801"
"2019","ANESTHESIA SVCS ASSO P C F/K/A ANT","0","0","1","0","62","2042","MI","ROCHESTER","48307"
"2019","FULCRUM FINANCIAL INQUIRY LLP","0","0","0","1","54","7054","CA","LOS ANGELES","90017"
"2019","UNITED SOFTWARE GROUP INC","3","3","31","10","54","7828","OH","DUBLIN","43017"
"2019","CRITERION CAPITAL MANAGEMENT LLC","1","0","0","0","52","8048","CA","SAN FRANCISCO","94111"
"2019","B C S INTERNATIONAL CORPORATION","1","0","0","0","42","8582","NY","LONG ISLAND CITY","11101"
"2019","IT & EBUSINESS CONSULTING SRVS INC","0","2","0","0","54","9627","NY","BETHPAGE","11714"
"2019","IT & EBUSINESS CONSULTING SVCS INC","1","0","4","1","54","9627","NY","MELVILLE","11747"
"2019","CAVALRY PORTFOLIO SERVICES","0","0","1","0","56","1392","AZ","PHOENIX","85040"
"2019","CAVALRY PORTFOLIO SERVICES","0","0","4","0","56","1392","NY","VALHALLA","10595"
"2019","CONCERT TECH CORPORATION","0","3","1","1","54","3688","VA","LEESBURG","20176"
"2019","SEQUENT INC","0","0","1","0","54","6384","NJ","SOMERSET","08873"
"2019","LIBERTY HOME CARE II LLC","0","0","2","0","62","7545","NC","WILMINGTON","28403"
"2019","AFFIRMA CONSULTING LLC","1","0","3","2","54","9536","WA","BELLEVUE","98007"
"2019","GALAXE.SOLUTIONS INC","18","1","56","4","54","2071","NJ","SOMERSET","08873"
"2019","LAKSHMI PT CONSULTANTS PC DBA","0","0","2","0","62","4065","NY","ROCKVILLE CENTRE","11570"
"2019","FREEPORT LNG DEVELOPMENT LP","1","0","0","0","32","0411","TX","HOUSTON","77002"
"2019","SUNRAY ENTERPRISE INC","5","3","11","1","54","1395","GA","ATLANTA","30339"
"2019","SUNRAY ENTERPRISE INC","0","1","0","0","54","2395","GA","ATLANTA","30339"
"2019","TEKENERGY LLC","1","0","2","0","54","3201","TX","IRVING","75063"
"2019","WIRECO WORLDGROUP INC","0","0","1","0","33","1302","KS","PRAIRIE VILLAGE","66208"
"2019","INGENERON INC","0","0","1","0","33","2430","TX","HOUSTON","77054"
"2019","STORMTRAP LLC","0","0","1","0","23","2948","IL","ROMEOVILLE","60446"
"2019","OLD LISBON RESTAURANT & BAR LLC","0","0","0","1","72","3240","FL","MIAMI","33145"
"2019","CENTER FOR COSMETIC AND SEDATION D","0","0","1","0","62","4689","GA","LAWRENCEVILLE","30043"
"2019","CITIGROUP ENERGY INC","0","0","1","1","52","9674","NY","NEW YORK","10013"
"2019","FRACTAL ANALYTICS INC","0","1","0","0","54","0691","NJ","JERSEY CITY","07311"
"2019","FRACTAL ANALYTICS INC","6","46","14","9","54","0961","NJ","JERSEY CITY","07311"
"2019","FRACTAL ANALYTICS INC","2","0","11","0","54","0961","NY","NEW YORK","10007"
"2019","HELLAS CONSTRUCTION INC","0","0","1","0","23","4538","TX","AUSTIN","78759"
"2019","APTIV CORPORATION","1","0","0","0","33","9119","MI","FARMINGTON HILLS","48334"
"2019","QUALITY CONTROL LABORATORIES LLC","0","0","1","0","54","2476","NY","WOODSIDE","11377"
"2019","QUALITY CONTROL LABORATORIES LLC","0","0","1","0","99","2476","NY","WOODSIDE","11377"
"2019","EQUIAN LLC","0","0","1","0","54","3277","CT","NORWALK","06851"
"2019","EQUIAN LLC","0","0","1","0","52","3277","KY","LOUISVILLE","40220"
"2019","EQUIAN LLC","2","0","0","0","54","3277","KY","LOUISVILLE","40220"
"2019","WALDEN COMMUNITY SCHOOL INC","0","0","0","1","61","6685","FL","WINTER PARK","32789"
"2019","CGI FEDERAL INC","2","0","1","0","54","7176","VA","FAIRFAX","22030"
"2019","CGI FEDERAL INC","6","0","6","2","54","7176","VA","FAIRFAX","22033"
"2019","FIDELIS CORPORATION","0","0","1","0","54","8708","IL","DEERFIELD","60015"
"2019","HOLSMAN HEALTHCARE LLC","1","0","2","0","62","3444","NJ","BELLEVILLE","07109"
"2019","UNIVERSITY OF CALIFORNIA MERCED","9","0","4","0","61","3858","CA","MERCED","95343"
"2019","VEOLIA WATER TECHNOLOGIES INC","0","0","1","0","22","4257","PA","MOON TOWNSHIP","15108"
"2019","AIR LIQUIDE LARGE INDUSTRIES U S L","0","0","1","0","32","6130","TX","HOUSTON","77024"
"2019","SUNSHINE USA GROUP INC","1","0","0","0","61","7090","CA","SAN JOSE","95131"
"2019","SUNSHINE USA GROUP INC","1","0","0","0","62","7090","CA","SAN JOSE","95132"
"2019","OCEAN NANOTECH LLC","0","0","1","0","54","7569","CA","SAN DIEGO","92126"
"2019","AMPCUS INC","0","0","9","1","54","9085","VA","CHANTILLY","20151"
"2019","SUNNEST SVCS LLC","0","1","0","0","49","9664","CA","REDLANDS","92374"
"2019","LAS VEGAS SANDS CORP","0","0","1","0","72","9920","NV","LAS VEGAS","89109"
"2019","FPL FOODS LLC","1","0","1","0","31","0391","GA","AUGUSTA","30901"
"2019","SYNAPSE DESIGN AUTOMATION INC","17","1","9","1","54","3743","CA","SANTA CLARA","95054"
"2019","C & Y GLOBAL INC","0","1","0","0","42","1405","TX","HOUSTON","77056"
"2019","C Y GLOBAL INC","0","2","3","0","42","1405","TX","PASADENA","77506"
"2019","SOFTCLOUDS LLC","3","1","4","0","54","6840","CA","SAN DIEGO","92127"
"2019","ARTERIS INC","5","0","1","0","54","7058","CA","CAMPBELL","95008"
"2019","SAMEPAGE INFO SOLUTIONS INC","2","3","0","0","54","7296","CA","FREMONT","94539"
"2019","AMERISINK INC","0","0","1","0","42","4342","CA","SAN LEANDRO","94577"
"2019","GA GWINNETT COLLEGE","0","0","1","0","61","4698","GA","LAWRENCEVILLE","30043"
"2019","SYNAPSE TECHNOL LLC FKA AZIMETRY","0","0","5","1","54","8041","GA","ATLANTA","30346"
"2019","SYNAPSE TECHNOLOGIES LLC","0","1","1","3","54","8041","GA","DUNWOODY","30346"
"2019","CTI ONE CORPORATION","1","0","0","0","54","8971","CA","SANTA CLARA","95051"
"2019","CAPITAL ONE ADVISORS LLC","0","0","1","0","52","9436","VA","RICHMOND","23238"
"2019","GAGE MEYER ENGINEERS PC","0","0","1","0","54","9948","NY","NEW YORK","10016"
"2019","AIMTRON CORP","1","0","0","0","33","8690","IL","PALATINE","60067"
"2019","AIMTRON CORP","1","0","0","0","54","8690","IL","PALATINE","60067"
"2019","BEACON HEALTH SOLUTIONS LLC","0","0","2","0","52","9463","FL","TAMPA","33609"
"2019","CHLG MINDEN LLC D/B/A MINDEN PHYSI","0","0","1","0","62","1827","LA","MINDEN","71055"
"2019","MUDRASYS INC","0","2","13","0","54","1893","VA","HERNDON","20171"
"2019","OAK VALLEY HARDWOODS INC","0","0","1","0","32","6224","NC","CHARLOTTE","28227"
"2019","XEENIUS LLC","0","0","0","1","54","8031","PA","LANSDALE","19446"
"2019","TORELLA & ASSOCIATES CPAS PLLC","1","0","0","0","54","1479","NY","NEW YORK","10016"
"2019","MURPHY S MARTIN MD PLLC","0","0","1","0","62","3101","MS","JACKSON","39202"
"2019","LYNX TECHNOLOGY PARTNERS INC","0","0","1","0","54","7551","NY","NEW YORK","10007"
"2019","RAC DEVELOPMENT INC","0","1","0","0","53","8067","CA","ARCADIA","91006"
"2019","CLICK TO CLIENT LLC DBA MARKETING","0","1","0","0","54","8453","TX","DALLAS","75201"
"2019","T J SIDDIQUI INC","0","0","1","0","62","9972","IL","ORLAND PARK","60467"
"2019","D HANDY INC","0","0","1","0","23","0471","NY","FAR ROCKAWAY","11693"
"2019","PROSQUARE SOFTWARE SYSTEMS INC","0","0","1","0","54","2123","NJ","PISCATAWAY","08854"
"2019","SWRVE NEW MEDIA INC","1","0","0","0","54","3233","CA","SAN FRANCISCO","94103"
"2019","ACTIFIO INC","1","0","5","0","33","4944","MA","WALTHAM","02451"
"2019","ACA AML STRATEGIES INC","0","0","1","0","52","5260","MD","SILVER SPRING","20910"
"2019","ACA AML STRATEGIES LLC","1","0","0","0","54","5260","MD","SILVER SPRING","20910"
"2019","GLASSPOINT SOLAR INC","1","0","0","0","21","6515","CA","FREMONT","94538"
"2019","VECTRA INFOSYS INC","0","1","3","2","54","7376","TX","IRVING","75063"
"2019","COMPUGROUP TECHNOLOGIES LLC","2","0","0","0","54","8481","PA","SEWICKLEY","15143"
"2019","GREENBYTE TECHNOLOGIES LLC","0","0","1","0","54","0062","MI","FARMINGTON HILLS","48335"
"2019","GREENBYTE TECHNOLOGIES LLC","0","0","8","1","54","0625","MI","FARMINGTON","48335"
"2019","GREENBYTE TECHNOLOGIES LLC","0","1","20","12","54","0625","MI","FARMINGTON HILLS","48335"
"2019","ASSENT SOLUTIONS LLC","0","0","2","0","54","1511","TX","HOUSTON","77077"
"2019","D1 ARCHITECT & ASSOCIATES INC","0","0","1","0","54","2369","TX","DALLAS","75240"
"2019","CONNECTICUT NEPHROLOGY ASSO LLC","0","0","1","0","62","4763","CT","MERIDEN","06451"
"2019","ENABLEIT LLC","1","2","4","2","54","4784","NY","NEW YORK","10005"
"2019","ENABLEIT LLC","3","0","1","0","54","4784","NY","NEW YORK","10018"
"2019","FCA US LLC","10","0","137","0","33","7394","MI","AUBURN HILLS","48326"
"2019","FCA US LLC","0","0","1","0","33","7395","MI","AUBURN HILLS","48326"
"2019","TAOGLAS USA INC","1","0","0","0","33","7891","CA","SAN DIEGO","92121"
"2019","NB BROTHER CORP","1","0","0","0","42","8135","CA","LOS ANGELES","90058"
"2019","NEW MEXICO INTERACTIVE LLC","0","0","1","0","54","4895","KS","OLATHE","66061"
"2019","ROOT LAW GRP","1","0","0","0","54","5915","CA","LOS ANGELES","90036"
"2019","A&V WATERJET TECH INC","0","0","1","0","42","9363","WI","MEQUON","53092"
"2019","AVENUES WORLD HOLDINGS LLC","0","0","2","0","61","6513","NY","NEW YORK","10010"
"2019","ART SY INC","1","0","0","0","54","7023","NY","NEW YORK","10013"
"2019","SOMERSET APARTMENT MANAGEMENT LLC","1","0","0","0","53","7337","NC","CHARLOTTE","28211"
"2019","RELIANCE ELECTRONICS INC","0","1","0","0","33","8268","NJ","TOTOWA","07512"
"2019","ZK TECHNOLOGY LLC","0","1","1","0","54","9020","NJ","PISCATAWAY","08854"
"2019","INTELLIGENT PAPERS LLC","0","1","0","0","54","6461","CA","PALO ALTO","94301"
"2019","SIGNATURE COMMERCIAL SOLUTIONS LLC","5","1","9","3","54","1186","FL","FORT LAUDERDALE","33309"
"2019","SIGNATURE COMMERCIAL SOLUTIONS LLC","0","0","2","1","56","1186","FL","FORT LAUDERDALE","33309"
"2019","SIGNATURE COMMERCIAL SOLUTIONS LLC","0","0","1","1","54","1186","FL","FT LAUDERDALE","33309"
"2019","MILLENNIUM ADVISORS LLC","4","1","1","0","52","1601","NC","CHARLOTTE","28277"
"2019","BEYOND CAPITAL FUND","1","0","0","0","52","1990","TX","DALLAS","75254"
"2019","APCER LIFE SCIENCES INC","0","0","1","0","54","3964","NJ","PRINCETON","08540"
"2019","APCER LIFE SCIENCES INC","0","0","1","0","92","3964","NJ","PRINCETON","08540"
"2019","UA CONNECTED FITNESS INC","3","0","5","0","51","4939","TX","AUSTIN","78701"
"2019","INFINIGLOBE LLC","0","0","1","0","54","5374","CA","NEWPORT BEACH","92660"
"2019","MODERNATX INC DBA MODERNA THERAPEU","3","0","11","1","54","6313","MA","CAMBRIDGE","02139"
"2019","RATIONAL RETENTION LLC","1","1","0","0","51","6894","FL","BOCA RATON","33432"
"2019","GALLOP SOLUTIONS INC","0","0","0","1","54","8212","PA","KING OF PRUSSIA","19406"
"2019","MIXPANEL INC","2","0","6","0","54","1379","CA","SAN FRANCISCO","94105"
"2019","NANAK FOODS USA INC","0","1","0","0","44","2425","CA","BUENA PARK","90620"
"2019","CRITIGEN LLC","0","0","1","0","23","2645","CO","DENVER","80231"
"2019","REAL TIME POWER INC","1","0","0","0","54","8167","TX","HOUSTON","77084"
"2019","KEYSERIES LLC","0","0","3","0","54","9099","CT","NORTH HAVEN","06473"
"2019","EXPENSIFY INC","2","0","0","0","54","9450","CA","SAN FRANCISCO","94108"
"2019","NUCURRENT INC","0","1","0","0","54","1510","IL","CHICAGO","60661"
"2019","FASUR TECHNOLOGIES LC","0","0","2","0","54","2342","VA","HERNDON","20171"
"2019","MORRISON EDUCATION GROUP DBA SUN V","0","1","0","0","61","3106","AZ","PHOENIX","85041"
"2019","COMPLEX MEDIA INC","1","0","0","0","51","3711","NY","NEW YORK","10036"
"2019","CAPITOL INFORMATION GROUP INC","0","0","1","1","54","9238","VA","FALLS CHURCH","22043"
"2019","CHRISTIAN MEDIA CORPORATION","1","0","1","1","51","0155","DC","WASHINGTON","20011"
"2019","ENDURACARE ACUTE CARE SERVICES LLC","0","0","1","0","62","0725","TN","FRANKLIN","37064"
"2019","BIRTLEY INDUSTRIAL EQUIPMENT CORP","0","0","1","0","33","4201","KY","LEXINGTON","40511"
"2019","ONY GLO INC","0","1","0","0","52","7182","CA","LOS ANGELES","90010"
"2019","THE ASSISTANCE FUND INC","0","0","1","0","81","0731","FL","ORLANDO","32839"
"2019","TELNYX LLC","1","0","0","0","99","3220","IL","CHICAGO","60654"
"2019","KCAS LLC","0","0","1","0","54","3624","KS","SHAWNEE","66216"
"2019","MOBILE HEARTBEAT LLC","0","0","2","0","54","8257","MA","WALTHAM","02453"
"2019","FXI INC","1","0","2","0","32","3137","PA","MEDIA","19063"
"2019","PUPPET INC","0","0","1","0","51","3585","OR","PORTLAND","97204"
"2019","VIDA CAPITAL INC","1","0","0","0","52","4263","TX","AUSTIN","78703"
"2019","ENG INFOTECH CORPORATION","0","1","0","0","54","6642","NJ","FAIRFIELD","07004"
"2019","CHARTWISE MEDICAL SYSTEMS INC","0","0","0","1","54","1511","RI","WAKEFIELD","02879"
"2019","ACACIA COMMUNICATIONS INC","5","0","2","0","33","1921","MA","BOSTON","02210"
"2019","ADVANCED TECH LABORATORIES INC DBA","2","0","0","0","54","8004","NV","LAS VEGAS","89118"
"2019","GRI ALLESET INC","0","0","4","0","33","0662","GA","FLOWERY BRANCH","30542"
"2019","MONTRES JOURNE AMERICA LLC","1","0","0","0","99","5829","FL","MIAMI","33137"
"2019","RADIOLOGY REPORTS ONLINE","0","1","0","0","62","6769","IL","PALOS HEIGHTS","60463"
"2019","POINT INSIDE INC","1","0","0","0","54","7751","WA","BELLEVUE","98004"
"2019","CELLO CAPITAL MANAGEMENT LP","0","0","1","0","52","4013","NY","NEW YORK","10017"
"2019","PAYNE SMITH LLC","0","0","1","0","54","6262","TX","DALLAS","75230"
"2019","PINE CONE THERAPIES LLC","1","0","0","0","62","6278","TX","SOUTHLAKE","76092"
"2019","KA SAPSOLUTIONS INC","2","1","1","7","54","1657","TX","HOUSTON","77042"
"2019","MAERSK AGENCY USA INC","0","0","2","0","48","2924","NJ","FLORHAM PARK","07932"
"2019","GR IMPEX LLC DBA FALCON PAPERS","0","0","1","0","42","3798","NJ","AVENEL","07001"
"2019","J JILL LLC","1","1","5","1","44","4650","MA","QUINCY","02169"
"2019","SMARTLING INC","0","0","1","0","51","7547","NY","NEW YORK","10018"
"2019","JAAN HOSPITALITY LLC DBA BEACH PLZ","0","0","1","0","72","0165","FL","MIAMI BEACH","33139"
"2019","PERFORMANCE CHEMICAL CO","1","0","0","0","21","3148","TX","MIDLAND","79706"
"2019","CANT LIVE WITHOUT IT LLC","0","0","1","0","56","5567","NY","NEW YORK","10010"
"2019","DENTAL ASSOCIATES LTD OF WISCONSIN","0","0","1","0","62","9735","WI","MILWAUKEE","53202"
"2019","NEXIENT LLC","4","0","11","3","54","0105","CA","NEWARK","94560"
"2019","BLUEBIRD USA INC","1","0","0","0","33","1257","GA","NORCROSS","30093"
"2019","NIRVANA ENTERPRISES LLC","1","0","6","0","54","2414","NJ","EDISON","08817"
"2019","TAULIA INC","0","0","1","0","51","6424","CA","SAN FRANCISCO","94104"
"2019","TAULIA INC","2","0","2","1","54","6424","CA","SAN FRANCISCO","94104"
"2019","AH CAPITAL MANAGEMENT LLC","0","0","1","0","52","1217","CA","MENLO PARK","94025"
"2019","UNIVERSAL MCCANN WORLDWIDE INC","1","0","2","1","54","6458","NY","NEW YORK","10001"
"2019","THE WORLD JUSTICE PROJECT","1","0","0","0","54","9097","DC","WASHINGTON","20005"
"2019","MAANTIC INC","6","0","26","4","54","9636","CA","SUNNYVALE","94086"
"2019","LERA TECHNOLOGIES LLC","0","1","2","1","54","3989","TX","IRVING","75063"
"2019","QUEENS LAW ASSOCIATES","1","0","0","0","54","4845","NY","FOREST HILLS","11375"
"2019","UBERWURX LLC DBA RHINOPRO CS","1","0","0","0","42","6901","TX","KATY","77449"
"2019","RUSH REFUNDS INC","1","0","0","0","54","7115","GA","DECATUR","30034"
"2019","MOTOROLA MOBILITY LLC","2","0","6","0","33","8233","AZ","PHOENIX","85020"
"2019","MOTOROLA MOBILITY LLC","5","1","7","3","33","8233","CA","SANTA CLARA","95054"
"2019","GREEN BUZZ AGENCY LLC","1","0","0","0","51","5803","VA","ALEXANDRIA","22314"
"2019","CIVIL SCIENCE INFRASTRUCTURE INC","0","0","1","0","54","8218","UT","LEHI","84043"
"2019","TARAMS INC","0","1","0","0","54","8834","CA","PALO ALTO","94301"
"2019","EATALY USA LLC","1","1","0","0","44","2197","NY","NEW YORK","10010"
"2019","GENERAL MOTORS COMPANY","0","0","1","0","33","3222","MI","BIRMINGHAM","48009"
"2019","GENERAL MOTORS COMPANY","104","5","131","2","33","3222","MI","DETROIT","48265"
"2019","LOCAL BACKHAUL NETWORKS LLC","2","0","1","0","54","5682","MO","CHESTERFIELD","63005"
"2019","VALOREM LLC","1","0","5","0","54","0305","MO","KANSAS CITY","64108"
"2019","VALOREM LLC DBA VALOREM REPLY","0","0","1","0","54","0305","MO","KANSAS CITY","64109"
"2019","NEW WEIMING LAW GROUP PLLC","2","0","0","0","54","0767","VA","MC LEAN","22102"
"2019","LATOUR TRADING LLC","0","0","1","0","52","8281","NY","NEW YORK","10013"
"2019","MOST HOLY REDEEMER CATHOLIC ACAD","0","0","1","0","61","0717","NY","FLUSHING","11355"
"2019","PU FOLKES LAW FIRM PLLC","2","0","0","0","54","1919","NY","JACKSON HEIGHTS","11372"
"2019","THOMAS HYON SIM CPA PLLC","1","0","0","0","54","7008","TX","DALLAS","75234"
"2019","SIGMA RECYCLING INC","0","0","1","0","54","2417","GA","NORCROSS","30071"
"2019","VENCEDOR SOFTWARE GROUP INC","0","2","1","0","54","3598","NC","CARY","27513"
"2019","TEKWISSEN LLC","1","5","6","3","54","7139","MI","ANN ARBOR","48108"
"2019","TEKCOMMANDS INC","2","0","3","4","54","8566","MI","TROY","48083"
"2019","QUANTITATIVE BROKERS LLC","2","0","0","0","52","0594","NY","NEW YORK","10017"
"2019","MAPR TECHNOLOGIES INC","7","0","20","1","54","1377","CA","SANTA CLARA","95054"
"2019","COWEN INC","0","0","1","0","52","3711","NY","NEW YORK","10022"
"2019","EXA DATA SOLUTIONS INC","20","5","7","0","54","5334","NJ","PISCATAWAY","08854"
"2019","EXA DATA SOLUTIONS INC","2","1","0","0","54","5334","NJ","SOUTH PLAINFIELD","07080"
"2019","ALCAMI CAROLINAS CORP","0","0","2","0","32","6024","NC","WILMINGTON","28405"
"2019","UNIPOWER LLC","1","0","1","0","33","7503","FL","CORAL SPRINGS","33065"
"2019","BLUE STAR STRATEGIES","0","0","1","0","54","9570","DC","WASHINGTON","20006"
"2019","FLEX EVENT NETWORK INC","0","1","0","0","56","0533","CA","SANTA ANA","92705"
"2019","GREEN PASTURE INTL INC","0","1","0","0","11","0837","CA","PASADENA","91107"
"2019","REDDY GI ASSOCIATES PLLC","0","0","1","0","62","1100","AZ","MESA","85209"
"2019","VALIDUS AMERICA INC","1","0","0","0","52","4288","NY","NEW YORK","10007"
"2019","QUORA INC","14","1","10","0","51","5025","CA","MOUNTAIN VIEW","94041"
"2019","QUORA INC","0","0","1","0","61","5025","CA","MOUNTAIN VIEW","94041"
"2019","786 PROPERTY MGT INC DBA REAL PROP","0","0","1","0","99","8186","MD","DERWOOD","20855"
"2019","STYLECRAFT HOME COLLECTION INC","0","0","1","0","42","9124","MS","SOUTHAVEN","38671"
